file_path,file_name,image_id,product_name,batch_number,date,state,color,checks_id,checks_product_id,checks_batch_number,checks_manufacture_date,checks_photo_path,checks_color_check_result,checks_comment,checks_created_at,checks_avg_r,checks_avg_g,checks_avg_b,checks_avg_lab,checks_label,checks_rus_color_name,colors_color_name,colors_rus_name,colors_hex,colors_r,colors_g,colors_b,colors_hue,colors_sat,colors_val,colors_id,products_id,products_name,products_color_description,products_color_from,products_color_to,filepath
pictures/1751035582860_69_44.jpg,1751035582860_69_44.jpg,1751035582860_69_44,МиоСорб Макс,44.0,,,,45.0,69.0,44.0,2025-06-26,pictures/1751035582860_69_44.jpg,не соответствует,,2025-06-27 14:46:25.916769,177.0,172.0,144.0,"[70.08177997189259, -2.9647903266449838, 15.06518618146191]",,Серо-коричневый,Wendy's Red (1969-1971),Венди Рэд (1969-1971),#EE3942,238.0,57.0,66.0,357.01657458563534,0.760504201680672,0.933333333333333,2434.0,69.0,МиоСорб Макс,Порошок от светло-желтого до белого цвета,светло-желтый,белый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1751035582860_69_44.jpg
pictures/1751035696490_1_37.jpg,1751035696490_1_37.jpg,1751035696490_1_37,,37.0,,,,46.0,1.0,37.0,2025-06-27,pictures/1751035696490_1_37.jpg,не соответствует,,2025-06-27 14:48:19.185299,179.0,177.0,162.0,"[71.984944208235, -1.9644083180678784, 7.919884010124845]",,Кочевник,Congo Brown,Конго Браун,#593737,89.0,55.0,55.0,0.0,0.382022471910112,0.349019607843137,14.0,,,,,,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1751035696490_1_37.jpg
pictures/1751035801920_95_41.jpg,1751035801920_95_41.jpg,1751035801920_95_41,Сальмоцил F,41.0,,,,47.0,95.0,41.0,2025-06-20,pictures/1751035801920_95_41.jpg,не соответствует,,2025-06-27 14:50:04.645988,171.0,174.0,166.0,"[70.65195299438503, -2.547208249753019, 3.723464594638415]",,Темно-серый,Yahoo Purple (1995),Yahoo Purple (1995),#7C019A,124.0,1.0,154.0,288.235294117647,0.993506493506494,0.603921568627451,2028.0,95.0,Сальмоцил F,Порошок от белого до светло-серого цвета,белый,светло-серый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1751035801920_95_41.jpg
pictures/1751293000786_67_107.jpg,1751293000786_67_107.jpg,1751293000786_67_107,Липид Форте,107.0,,,,48.0,67.0,107.0,2025-06-30,pictures/1751293000786_67_107.jpg,не соответствует,,2025-06-30 14:16:46.946443,177.0,176.0,154.0,"[71.37192673973173, -3.5094823198951186, 11.405715661542338]",,Серо-коричневый,Rose ebony,Розовое эбеновое дерево,#674846,103.0,72.0,70.0,3.6363636363636265,0.320388349514563,0.403921568627451,95.0,67.0,Липид Форте,Порошок от бежевого до серого цвета,бежевый,серый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1751293000786_67_107.jpg
pictures/1751293125439_71_71.jpg,1751293125439_71_71.jpg,1751293125439_71_71,ОптиГран Драй,71.0,,,,49.0,71.0,71.0,2025-06-29,pictures/1751293125439_71_71.jpg,не соответствует,,2025-06-30 14:18:47.392971,172.0,177.0,168.0,"[71.58352910483653, -3.436071554132669, 3.9809104164387765]",,Серебряная чаша,Wendy's Red (1971-1975),Венди Рэд (1971-1975),#EE3A43,238.0,58.0,67.0,357.0,0.756302521008403,0.933333333333333,2433.0,71.0,ОптиГран Драй,Порошок белого цвета,белый,белый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1751293125439_71_71.jpg
pictures/1751293594882_62_13.jpg,1751293594882_62_13.jpg,1751293594882_62_13,КЛИМ Термо,13.0,,,,50.0,62.0,13.0,2025-06-28,pictures/1751293594882_62_13.jpg,не соответствует,,2025-06-30 14:26:39.89629,170.0,176.0,172.0,"[71.26574569837527, -2.8636945758973575, 1.3031546573382125]",,Серебряная чаша,Walmart blue (1962–1964),Синий Walmart (1962–1964),#0C5DA7,12.0,93.0,167.0,208.6451612903226,0.92814371257485,0.654901960784314,1653.0,62.0,КЛИМ Термо,Порошок белого цвета,белый,белый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1751293594882_62_13.jpg
pictures/1751293774856_92_41.jpg,1751293774856_92_41.jpg,1751293774856_92_41,Этоксол,41.0,,,,51.0,92.0,41.0,2025-06-29,pictures/1751293774856_92_41.jpg,соответствует,,2025-06-30 14:29:37.427127,171.0,173.0,163.0,"[70.30842328220223, -2.552389271079536, 4.8795779357877045]",,Темно-серый,Walmart blue (1981–1992),Синий Walmart (1981–1992),#1D2CA0,29.0,44.0,160.0,233.1297709923664,0.81875,0.627450980392157,1818.0,92.0,Этоксол,Порошок бежевого цвета,бежевый,бежевый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1751293774856_92_41.jpg
pictures/1751293979975_68_39.jpg,1751293979975_68_39.jpg,1751293979975_68_39,МиоСорб,39.0,,,,52.0,68.0,39.0,2025-06-29,pictures/1751293979975_68_39.jpg,не соответствует,,2025-06-30 14:33:03.319538,177.0,174.0,152.0,"[70.79239863421967, -2.7661097036625337, 11.681339285815184]",,Серо-коричневый,Asda Orange (1968),Асда Апельсин (1968),#CA7309,202.0,115.0,9.0,32.95336787564767,0.955445544554456,0.792156862745098,499.0,68.0,МиоСорб,Порошок от светло-желтого до белого цвета,светло-желтый,белый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1751293979975_68_39.jpg
pictures/1751294110482_94_16.jpg,1751294110482_94_16.jpg,1751294110482_94_16,МаксФид Т01,16.0,,,,53.0,94.0,16.0,2025-06-27,pictures/1751294110482_94_16.jpg,"Нет цветов с подстрокой: ""светло-кремовый""",,2025-06-30 14:35:12.682855,176.0,172.0,153.0,"[70.20048043552318, -1.90167587673995, 10.282518125244211]",,Серо-коричневый,Asda Green (1994),Асда Грин (1994),#80C197,128.0,193.0,151.0,141.23076923076923,0.336787564766839,0.756862745098039,1255.0,94.0,МаксФид Т01,Порошок от светло-кремового до светло-коричневого цвета,светло-кремовый,светло-коричневый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1751294110482_94_16.jpg
pictures/1751294223300_68_38.jpg,1751294223300_68_38.jpg,1751294223300_68_38,МиоСорб,38.0,,,,54.0,68.0,38.0,2025-06-29,pictures/1751294223300_68_38.jpg,не соответствует,,2025-06-30 14:37:06.337602,171.0,169.0,156.0,"[69.06459879314473, -1.6300992751848153, 6.953667019397636]",,Облачно,Asda Orange (1968),Асда Апельсин (1968),#CA7309,202.0,115.0,9.0,32.95336787564767,0.955445544554456,0.792156862745098,499.0,68.0,МиоСорб,Порошок от светло-желтого до белого цвета,светло-желтый,белый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1751294223300_68_38.jpg
pictures/1751294356862_69_46.jpg,1751294356862_69_46.jpg,1751294356862_69_46,МиоСорб Макс,46.0,,,,55.0,69.0,46.0,2025-06-28,pictures/1751294356862_69_46.jpg,не соответствует,,2025-06-30 14:39:19.853465,182.0,178.0,149.0,"[72.19894343307534, -3.4961202468666297, 15.355828016314899]",,Меланжевый серый,Wendy's Red (1969-1971),Венди Рэд (1969-1971),#EE3942,238.0,57.0,66.0,357.01657458563534,0.760504201680672,0.933333333333333,2434.0,69.0,МиоСорб Макс,Порошок от светло-желтого до белого цвета,светло-желтый,белый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1751294356862_69_46.jpg
pictures/1751294535590_73_66.jpg,1751294535590_73_66.jpg,1751294535590_73_66,Пробитокс супер,66.0,,,,56.0,73.0,66.0,2025-06-30,pictures/1751294535590_73_66.jpg,"Нет цветов с подстрокой: ""светло-кремовый""",,2025-06-30 14:42:18.248845,176.0,172.0,159.0,"[70.34259722741265, -0.8908468136068493, 7.1839965638545555]",,Облачно,Congo Brown,Конго Браун,#593737,89.0,55.0,55.0,0.0,0.382022471910112,0.349019607843137,14.0,73.0,Пробитокс супер,Порошок от светло-кремового до светло-коричневого цвета,светло-кремовый,светло-коричневый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1751294535590_73_66.jpg
pictures/1751294709872_93_17.jpg,1751294709872_93_17.jpg,1751294709872_93_17,МаксФид А 02,17.0,,,,57.0,93.0,17.0,2025-06-28,pictures/1751294709872_93_17.jpg,не соответствует,,2025-06-30 14:45:12.210263,175.0,180.0,172.0,"[72.71708149572355, -3.242502946011694, 3.4574472940372303]",,Серебряная фольга,Congo Brown,Конго Браун,#593737,89.0,55.0,55.0,0.0,0.382022471910112,0.349019607843137,14.0,93.0,МаксФид А 02,Порошок от белого до светло-серого цвета,белый,светло-серый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1751294709872_93_17.jpg
pictures/1751294798914_96_88.jpg,1751294798914_96_88.jpg,1751294798914_96_88,Сальмоцил PH,88.0,,,,58.0,96.0,88.0,2025-06-28,pictures/1751294798914_96_88.jpg,не соответствует,,2025-06-30 14:46:41.166422,174.0,173.0,161.0,"[70.49632712427415, -1.8172291132698692, 6.282212358439643]",,Бутон,Asda Orange (1968),Асда Апельсин (1968),#CA7309,202.0,115.0,9.0,32.95336787564767,0.955445544554456,0.792156862745098,499.0,96.0,Сальмоцил PH,Порошок светло-коричневого цвета,светло-коричневый,светло-коричневый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1751294798914_96_88.jpg
pictures/1751294886297_95_43.jpg,1751294886297_95_43.jpg,1751294886297_95_43,Сальмоцил F,43.0,,,,59.0,95.0,43.0,2025-06-27,pictures/1751294886297_95_43.jpg,не соответствует,,2025-06-30 14:48:10.811104,171.0,172.0,164.0,"[70.06600317023334, -1.832326291209052, 3.9783272793152857]",,Темно-серый,Yahoo Purple (1995),Yahoo Purple (1995),#7C019A,124.0,1.0,154.0,288.235294117647,0.993506493506494,0.603921568627451,2028.0,95.0,Сальмоцил F,Порошок от белого до светло-серого цвета,белый,светло-серый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1751294886297_95_43.jpg
pictures/1751294975690_78_95.jpg,1751294975690_78_95.jpg,1751294975690_78_95,СабКонтрол,95.0,,,,60.0,78.0,95.0,2025-06-30,pictures/1751294975690_78_95.jpg,не соответствует,,2025-06-30 14:49:40.457709,169.0,171.0,164.0,"[69.64096066029808, -2.0122727464734202, 3.3435523769031583]",,Темно-серый,Hemp,Конопля,#907874,144.0,120.0,116.0,8.571428571428575,0.194444444444444,0.564705882352941,158.0,78.0,СабКонтрол,Порошок светло-серого цвета,светло-серый,светло-серый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1751294975690_78_95.jpg
pictures/1751295056246_50_116.jpg,1751295056246_50_116.jpg,1751295056246_50_116,Антибактер 2,116.0,,,,61.0,50.0,116.0,2025-06-30,pictures/1751295056246_50_116.jpg,не соответствует,,2025-06-30 14:51:04.179305,170.0,173.0,166.0,"[70.30629343146629, -2.366495757163467, 3.2133170439982983]",,Темно-серый,Deep red,Насыщенно-красный,#850101,133.0,1.0,1.0,0.0,0.992481203007519,0.52156862745098,52.0,50.0,Антибактер 2,Порошок от бежевого до светло-зеленого цвета,бежевый,светло-зеленый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1751295056246_50_116.jpg
pictures/1751378945569_69_47.jpg,1751378945569_69_47.jpg,1751378945569_69_47,МиоСорб Макс,47.0,,,,62.0,69.0,47.0,2025-06-30,pictures/1751378945569_69_47.jpg,не соответствует,,2025-07-01 14:09:09.224822,176.0,171.0,145.0,"[69.75366886069172, -2.6532757220637526, 14.04575806576256]",,Серо-коричневый,Wendy's Red (1969-1971),Венди Рэд (1969-1971),#EE3942,238.0,57.0,66.0,357.01657458563534,0.760504201680672,0.933333333333333,2434.0,69.0,МиоСорб Макс,Порошок от светло-желтого до белого цвета,светло-желтый,белый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1751378945569_69_47.jpg
pictures/1751379189090_67_108.jpg,1751379189090_67_108.jpg,1751379189090_67_108,Липид Форте,108.0,,,,63.0,67.0,108.0,2025-07-01,pictures/1751379189090_67_108.jpg,не соответствует,,2025-07-01 14:13:12.751072,174.0,176.0,159.0,"[71.2502122804989, -3.7758364492970764, 8.460781465561173]",,Бутон,Rose ebony,Розовое эбеновое дерево,#674846,103.0,72.0,70.0,3.6363636363636265,0.320388349514563,0.403921568627451,95.0,67.0,Липид Форте,Порошок от бежевого до серого цвета,бежевый,серый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1751379189090_67_108.jpg
pictures/1751379503223_95_44.jpg,1751379503223_95_44.jpg,1751379503223_95_44,Сальмоцил F,44.0,,,,64.0,95.0,44.0,2025-06-30,pictures/1751379503223_95_44.jpg,не соответствует,,2025-07-01 14:18:27.199921,172.0,175.0,165.0,"[70.97229746602883, -2.9075835052065346, 4.746369217869351]",,Серебряная чаша,Yahoo Purple (1995),Yahoo Purple (1995),#7C019A,124.0,1.0,154.0,288.235294117647,0.993506493506494,0.603921568627451,2028.0,95.0,Сальмоцил F,Порошок от белого до светло-серого цвета,белый,светло-серый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1751379503223_95_44.jpg
pictures/1751379591991_78_96.jpg,1751379591991_78_96.jpg,1751379591991_78_96,СабКонтрол,96.0,,,,65.0,78.0,96.0,2025-07-01,pictures/1751379591991_78_96.jpg,не соответствует,,2025-07-01 14:19:54.471564,171.0,173.0,164.0,"[70.33355543235606, -2.3719753464013227, 4.364876443273724]",,Темно-серый,Hemp,Конопля,#907874,144.0,120.0,116.0,8.571428571428575,0.194444444444444,0.564705882352941,158.0,78.0,СабКонтрол,Порошок светло-серого цвета,светло-серый,светло-серый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1751379591991_78_96.jpg
pictures/1751466393613_94_17.jpg,1751466393613_94_17.jpg,1751466393613_94_17,МаксФид Т01,17.0,,,,66.0,94.0,17.0,2025-07-01,pictures/1751466393613_94_17.jpg,"Нет цветов с подстрокой: ""светло-кремовый""",,2025-07-02 14:26:36.12581,177.0,174.0,155.0,"[70.86110985142204, -2.272677110626564, 10.133481746412754]",,Серо-коричневый,Asda Green (1994),Асда Грин (1994),#80C197,128.0,193.0,151.0,141.23076923076923,0.336787564766839,0.756862745098039,1255.0,94.0,МаксФид Т01,Порошок от светло-кремового до светло-коричневого цвета,светло-кремовый,светло-коричневый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1751466393613_94_17.jpg
pictures/1751466517738_78_96.jpg,1751466517738_78_96.jpg,1751466517738_78_96,СабКонтрол,96.0,,,,67.0,78.0,96.0,2025-07-01,pictures/1751466517738_78_96.jpg,не соответствует,,2025-07-02 14:28:39.914737,171.0,173.0,164.0,"[70.33355543235606, -2.3719753464013227, 4.364876443273724]",,Темно-серый,Hemp,Конопля,#907874,144.0,120.0,116.0,8.571428571428575,0.194444444444444,0.564705882352941,158.0,78.0,СабКонтрол,Порошок светло-серого цвета,светло-серый,светло-серый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1751466517738_78_96.jpg
pictures/1751466661090_54_21.jpg,1751466661090_54_21.jpg,1751466661090_54_21,Бутиплюс,21.0,,,,68.0,54.0,21.0,2025-07-02,pictures/1751466661090_54_21.jpg,не соответствует,,2025-07-02 14:31:03.222803,176.0,181.0,176.0,"[73.16264496387547, -2.6849108832948665, 1.9248955106317522]",,Серебряная фольга,Matrix,Матрица,#B05D54,176.0,93.0,84.0,5.869565217391304,0.522727272727273,0.690196078431373,120.0,54.0,Бутиплюс,Порошок белого цвета,белый,белый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1751466661090_54_21.jpg
pictures/1751553179210_91_23.jpg,1751553179210_91_23.jpg,1751553179210_91_23,Экофит,23.0,,,,69.0,91.0,23.0,2025-07-02,pictures/1751553179210_91_23.jpg,не соответствует,,2025-07-03 14:33:07.372835,173.0,177.0,168.0,"[71.66050070915657, -3.0789024008143207, 4.101938834461616]",,Серебряная фольга,Oriental Pink,Восточный розовый,#C69191,198.0,145.0,145.0,0.0,0.267676767676768,0.776470588235294,9.0,91.0,Экофит,Порошок серого цвета,серый,серый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1751553179210_91_23.jpg
pictures/1751553302439_69_49.jpg,1751553302439_69_49.jpg,1751553302439_69_49,МиоСорб Макс,49.0,,,,70.0,69.0,49.0,2025-07-03,pictures/1751553302439_69_49.jpg,не соответствует,,2025-07-03 14:35:06.595492,170.0,165.0,149.0,"[67.74423754622272, -1.0294339290577992, 8.930023460098035]",,Напа,Wendy's Red (1969-1971),Венди Рэд (1969-1971),#EE3942,238.0,57.0,66.0,357.01657458563534,0.760504201680672,0.933333333333333,2434.0,69.0,МиоСорб Макс,Порошок от светло-желтого до белого цвета,светло-желтый,белый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1751553302439_69_49.jpg
